city,year,month,AQI,aqi_range,grade,PM2.5,PM10,SO2,CO,NO2,O3,excellent,good,low,mid,high,severe,pop_density,pop,green,con_area,car,gdp_rate,passenger,ind_SO2,ind_smoke,power,ind_control,gas_control,gdp,invest,lat,long,height,wind_speed,pressure,rain,mean_temp,sun,humid,low_temp,high_temp,heating,coast
北京,2014,1,125,26~402,轻度污染,94,123,51,1.948,65,37,4,8,7,9,2,1,812.5,2151.6,47.4,21677.7,435.7891,7.4,4362.833333,3362.25,1892.5,78.087375,0.633333333,0.516666667,1471,268.98,3948,11628,313,1.9,1022.1,0,-0.6,192.4,45,-10.4,12.8,1,0
北京,2014,2,184,33~428,中度污染,148,155,56,2.171,69,42,4,5,6,2,3,7,812.5,2151.6,47.4,21677.7,435.7891,7.4,4362.833333,3362.25,1892.5,78.087375,0.633333333,0.516666667,1471,268.98,3948,11628,313,2,1024.5,4.8,-0.4,107.9,55,-11.2,9.5,1,0
北京,2014,3,130,35~319,轻度污染,94,138,34,1.39,62,83,4,11,5,6,4,1,812.5,2151.6,47.4,21677.7,435.7891,7.4,4362.833333,3362.25,1892.5,78.087375,0.633333333,0.516666667,1471,568.14,3948,11628,313,2.4,1015.7,0.9,10.1,233.8,37,-2.7,25.9,1,0
北京,2014,4,127,65~279,轻度污染,89,145,16,0.927,57,129,0,13,8,5,4,0,812.5,2151.6,47.4,21677.7,435.7891,7.4,4362.833333,3362.25,1892.5,78.087375,0.633333333,0.516666667,1785.433333,510.65,3948,11628,313,2.2,1012.4,20.8,17.1,231.1,45,5.3,30.4,0,0
北京,2014,5,107,46~205,轻度污染,61,118,15,0.839,47,149,2,12,11,6,0,0,812.5,2151.6,47.4,21677.7,435.7891,7.4,4362.833333,3362.25,1892.5,78.087375,0.633333333,0.516666667,1785.433333,590.47,3948,11628,313,2.8,1003.4,33.7,22.2,274.1,40,6.8,41.1,0,0
北京,2014,6,116,50~179,轻度污染,54,74,6,0.79,39,168,0,12,10,8,0,0,812.5,2151.6,47.4,21677.7,435.7891,7.4,4362.833333,3362.25,1892.5,78.087375,0.633333333,0.516666667,1785.433333,799.08,3948,11628,313,2,1001.9,91.8,25.1,237.1,59,14.3,36.3,0,0
北京,2014,7,140,39~252,轻度污染,89,100,6,0.939,39,170,0,9,7,10,5,0,812.5,2151.6,47.4,21677.7,435.7891,7.4,4362.833333,3362.25,1892.5,78.087375,0.633333333,0.516666667,1668.266667,653.99,3948,11628,313,2.1,1000.4,119.8,28.1,174.4,61,20.2,36.3,0,0
北京,2014,8,120,46~200,轻度污染,62,88,5,0.839,43,172,1,9,13,8,0,0,812.5,2151.6,47.4,21677.7,435.7891,7.4,4362.833333,3362.25,1892.5,78.087375,0.633333333,0.516666667,1668.266667,739.99,3948,11628,313,1.8,1004.4,50.1,26.3,224.9,62,17.4,35.3,0,0
北京,2014,9,99,43~200,良,65,88,6,0.983,49,106,1,16,9,4,0,0,812.5,2151.6,47.4,21677.7,435.7891,7.4,4362.833333,3362.25,1892.5,78.087375,0.633333333,0.516666667,1668.266667,817.86,3948,11628,313,1.8,1010.6,127.6,21,157.3,66,10.3,32.8,0,0
北京,2014,10,154,28~381,中度污染,118,148,9,1.339,70,54,2,13,3,2,7,4,812.5,2151.6,47.4,21677.7,435.7891,7.4,4362.833333,3362.25,1892.5,78.087375,0.633333333,0.516666667,2185.566667,778.5,3948,11628,313,1.6,1016.5,12,14,122.9,65,3.2,24.4,0,0
北京,2014,11,117,29~342,轻度污染,86,127,16,1.567,65,37,3,16,3,2,3,1,812.5,2151.6,47.4,21677.7,435.7891,7.4,4362.833333,3362.25,1892.5,78.087375,0.633333333,0.516666667,2185.566667,649.06,3948,11628,313,1.9,1019.8,0,6.4,167.2,52,-2.1,20.2,1,0
北京,2014,12,86,21~267,良,58,95,28,1.552,53,42,7,15,3,3,2,0,812.5,2151.6,47.4,21677.7,435.7891,7.4,4362.833333,3362.25,1892.5,78.087375,0.633333333,0.516666667,2185.566667,916.57,3948,11628,313,2.5,1023.8,0,-0.5,221,34,-9.5,12.3,1,0
北京,2015,1,126,28~378,轻度污染,97,120,34,1.91,66,39,3,11,7,4,5,1,819.57,2170.5,48.4,20009.1,439.33,6.9,4160.916667,1839.166667,1082.25,79.393075,0.833333333,0.558333333,1591.166667,270.585,3948,11628,313,2.1,1024.1,0.4,-0.6,198.3,43,-7.7,11.1,1,0
北京,2015,2,127,36~334,轻度污染,93,114,26,1.457,51,60,6,7,2,8,3,2,819.57,2170.5,48.4,20009.1,439.33,6.9,4160.916667,1839.166667,1082.25,79.393075,0.833333333,0.558333333,1591.166667,270.585,3948,11628,313,2.3,1020.7,11.2,1.3,179.8,42,-9.2,13.3,1,0
北京,2015,3,127,40~281,轻度污染,86,146,20,1.194,53,87,3,10,7,6,5,0,819.57,2170.5,48.4,20009.1,439.33,6.9,4160.916667,1839.166667,1082.25,79.393075,0.833333333,0.558333333,1591.166667,599.23,3948,11628,313,2.5,1017.2,7.7,8.8,250.4,34,-7.3,23.8,1,0
北京,2015,4,107,38~212,轻度污染,71,118,9,0.76,43,124,4,13,5,5,2,0,819.57,2170.5,48.4,20009.1,439.33,6.9,4160.916667,1839.166667,1082.25,79.393075,0.833333333,0.558333333,1934.933333,529.58,3948,11628,313,2.7,1011.3,34.5,15.5,237.9,47,2.9,31.7,0,0
北京,2015,5,105,42~203,轻度污染,55,97,8,0.745,37,153,2,16,6,6,1,0,819.57,2170.5,48.4,20009.1,439.33,6.9,4160.916667,1839.166667,1082.25,79.393075,0.833333333,0.558333333,1934.933333,630.3,3948,11628,313,2.6,1003.8,35,21.5,276.3,44,8.5,33.5,0,0
北京,2015,6,111,35~231,轻度污染,60,70,6,1.303,35,156,4,7,10,6,2,0,819.57,2170.5,48.4,20009.1,439.33,6.9,4160.916667,1839.166667,1082.25,79.393075,0.833333333,0.558333333,1934.933333,866.4,3948,11628,313,2.3,1000.6,42.2,24.9,200.9,56,14.6,34.4,0,0
北京,2015,7,122,41~200,轻度污染,61,74,4,0.823,35,177,2,9,8,11,1,0,819.57,2170.5,48.4,20009.1,439.33,6.9,4160.916667,1839.166667,1082.25,79.393075,0.833333333,0.558333333,1808.033333,675.02,3948,11628,313,1.9,1001.4,107.4,26.8,209.9,64,17.4,38.9,0,0
北京,2015,8,104,37~202,轻度污染,45,66,3,0.79,31,159,2,13,10,3,2,0,819.57,2170.5,48.4,20009.1,439.33,6.9,4160.916667,1839.166667,1082.25,79.393075,0.833333333,0.558333333,1808.033333,671.57,3948,11628,313,1.8,1003.6,82.6,26.7,248.2,64,18.7,35.5,0,0
北京,2015,9,83,34~201,良,50,59,5,0.837,43,109,9,12,6,2,1,0,819.57,2170.5,48.4,20009.1,439.33,6.9,4160.916667,1839.166667,1082.25,79.393075,0.833333333,0.558333333,1808.033333,952.47,3948,11628,313,1.8,1011.6,87.2,21,192.1,68,12.7,31.6,0,0
北京,2015,10,106,27~344,轻度污染,74,86,6,0.955,55,74,8,15,3,0,2,3,819.57,2170.5,48.4,20009.1,439.33,6.9,4160.916667,1839.166667,1082.25,79.393075,0.833333333,0.558333333,2322.066667,847.88,3948,11628,313,2,1016,19,14.7,223.8,56,0.3,27.4,0,0
北京,2015,11,153,37~450,中度污染,119,85,12,1.983,62,25,3,11,4,3,5,4,819.57,2170.5,48.4,20009.1,439.33,6.9,4160.916667,1839.166667,1082.25,79.393075,0.833333333,0.558333333,2322.066667,806.03,3948,11628,313,1.8,1023.7,29.6,3.6,59.3,77,-8.7,20.1,1,0
北京,2015,12,187,23~485,中度污染,152,172,20,2.865,76,26,4,7,3,3,8,6,819.57,2170.5,48.4,20009.1,439.33,6.9,4160.916667,1839.166667,1082.25,79.393075,0.833333333,0.558333333,2322.066667,871.29,3948,11628,313,1.8,1024.3,1.8,0.2,143.4,64,-8.2,9.6,1,0
北京,2016,1,97,32~316,良,68,88,20,1.584,53,42,9,12,3,4,2,1,830.54,2173,48.4,22721.4,452.0409,6.8,4003.25,854.75,656.1666667,85.02253333,0.825,0.791666667,1817.3,287.4,3948,11628,313,2.2,1026.1,0.1,-4.2,210.9,38,-15.2,8,1,0
北京,2016,2,71,34~238,良,44,59,15,0.903,35,68,16,8,2,1,2,0,830.54,2173,48.4,22721.4,452.0409,6.8,4003.25,854.75,656.1666667,85.02253333,0.825,0.791666667,1817.3,287.4,3948,11628,313,2.5,1022.8,8.1,1.4,240.5,34,-9,11.7,1,0
北京,2016,3,132,37~365,轻度污染,93,136,18,1.229,57,79,9,6,5,5,3,3,830.54,2173,48.4,22721.4,452.0409,6.8,4003.25,854.75,656.1666667,85.02253333,0.825,0.791666667,1817.3,642.4,3948,11628,313,2.38,1017.1,0,9.4,262,31,-4,23.8,1,0
北京,2016,4,106,43~209,轻度污染,69,118,10,0.803,44,116,3,11,11,3,1,0,830.54,2173,48.4,22721.4,452.0409,6.8,4003.25,854.75,656.1666667,85.02253333,0.825,0.791666667,1987.3,557.42,3948,11628,313,2.6,1008.1,5.5,16.9,265.8,36,4.5,31.9,0,0
北京,2016,5,111,49~234,轻度污染,54,90,8,0.665,38,160,1,16,8,4,2,0,830.54,2173,48.4,22721.4,452.0409,6.8,4003.25,854.75,656.1666667,85.02253333,0.825,0.791666667,1987.3,662.63,3948,11628,313,2.5,1005.9,24,21.5,281.9,42,7.8,34.3,0,0
北京,2016,6,126,50~189,轻度污染,59,70,5,0.767,35,183,1,9,11,9,0,0,830.54,2173,48.4,22721.4,452.0409,6.8,4003.25,854.75,656.1666667,85.02253333,0.825,0.791666667,1987.3,924.39,3948,11628,313,2.2,1001,72.9,25.9,224.4,54,15.7,37.8,0,0
北京,2016,7,118,40~177,轻度污染,69,74,3,0.916,33,159,2,9,11,9,0,0,830.54,2173,48.4,22721.4,452.0409,6.8,4003.25,854.75,656.1666667,85.02253333,0.825,0.791666667,1984.666667,709.74,3948,11628,313,1.9,1000.8,344.3,27.4,153.4,69,20.4,36.5,0,0
北京,2016,8,94,34~179,良,47,60,3,0.832,35,135,7,10,11,3,0,0,830.54,2173,48.4,22721.4,452.0409,6.8,4003.25,854.75,656.1666667,85.02253333,0.825,0.791666667,1984.666667,729.93,3948,11628,313,1.8,1003.9,76.9,27.5,218.7,65,16,34.6,0,0
北京,2016,9,86,0~211,良,55,73,3,0.76,43,104,5,13,6,3,1,0,830.54,2173,48.4,22721.4,452.0409,6.8,4003.25,854.75,656.1666667,85.02253333,0.825,0.791666667,1984.666667,1004.28,3948,11628,313,1.7,1009.5,59,22.2,201.5,62,8.4,32,0,0
北京,2016,10,116,29~292,轻度污染,85,101,4,1.155,56,47,5,12,5,3,6,0,830.54,2173,48.4,22721.4,452.0409,6.8,4003.25,854.75,656.1666667,85.02253333,0.825,0.791666667,2510.5,872.66,3948,11628,313,1.8,1017.3,70.1,13.4,123.8,70,-0.2,28.4,0,0
北京,2016,11,133,28~315,轻度污染,100,134,11,1.797,68,28,3,10,8,2,6,1,830.54,2173,48.4,22721.4,452.0409,6.8,4003.25,854.75,656.1666667,85.02253333,0.825,0.791666667,2510.5,853.16,3948,11628,313,1.8,1020.8,8.2,4.3,154.4,62,-6.6,16.5,1,0
北京,2016,12,168,54~431,中度污染,133,159,17,2.51,80,28,0,13,4,3,7,4,830.54,2173,48.4,22721.4,452.0409,6.8,4003.25,854.75,656.1666667,85.02253333,0.825,0.791666667,2510.5,930.28,3948,11628,313,1.7,1023.7,0,0.3,164.8,56,-8.2,10.6,1,0
北京,2017,1,146,34~470,轻度污染,116,131,18,2.203,65,41,5,11,4,1,6,4,828.36,2171,48.42,21512.7,466.61,6.7,3745,316.5833333,356.8333333,88.907525,1.30555,0.654516667,2013.5,305,3948,11628,313,2,1025.02,0.2,-1.7,175.1,50,-10.1,9.5,1,0
北京,2017,2,100,36~305,良,71,84,18,1.318,53,65,10,7,7,0,4,0,828.36,2171,48.42,21512.7,466.61,6.7,3745,316.5833333,356.8333333,88.907525,1.30555,0.654516667,2013.5,305,3948,11628,313,2.2,1022.3,5.4,2.3,203.9,37,-10,16.1,1,0
北京,2017,3,94,40~273,良,63,84,11,0.913,50,86,12,7,6,5,1,0,828.36,2171,48.42,21512.7,466.61,6.7,3745,316.5833333,356.8333333,88.907525,1.30555,0.654516667,2013.5,703.9,3948,11628,313,2.4,1017.5,12.5,9,233.4,38,-2.2,19.9,1,0
北京,2017,4,87,38~174,良,53,104,7,0.693,48,101,1,21,4,3,0,0,828.36,2171,48.42,21512.7,466.61,6.7,3745,316.5833333,356.8333333,88.907525,1.30555,0.654516667,2122.1,585.9,3948,11628,313,2.45,1007.99,0,17.5,259.9,36,4.3,33.5,0,0
北京,2017,5,134,53~500,轻度污染,48,104,7,0.674,37,161,0,16,7,5,1,2,828.36,2171,48.42,21512.7,466.61,6.7,3745,316.5833333,356.8333333,88.907525,1.30555,0.654516667,2122.1,690.1,3948,11628,313,2.44,1005.61,31.2,23.3,298.5,41,11.5,36.8,0,0
北京,2017,6,125,50~200,轻度污染,42,75,6,0.783,38,184,0,11,9,10,0,0,828.36,2171,48.42,21512.7,466.61,6.7,3745,316.5833333,356.8333333,88.907525,1.30555,0.654516667,2122.1,979.8,3948,11628,313,2.2,1002.8,119.5,25.6,250.9,50,12.6,38.5,0,0
北京,2017,7,118,38~208,轻度污染,52,71,3,0.894,34,174,3,10,10,7,1,0,828.36,2171,48.42,21512.7,466.61,6.7,3745,316.5833333,356.8333333,88.907525,1.30555,0.654516667,2387.666667,715.5,3948,11628,313,1.8,1000.3,97.4,27.9,179,70,19.5,36.5,0,0
北京,2017,8,85,34~162,良,38,56,3,0.803,35,131,5,18,7,1,0,0,828.36,2171,48.42,21512.7,466.61,6.7,3745,316.5833333,356.8333333,88.907525,1.30555,0.654516667,2387.666667,761.1,3948,11628,313,1.78,1002.73,233.9,26.2,205.9,71,15.6,38.2,0,0
北京,2017,9,98,36~189,良,58,100,4,0.913,49,123,3,13,12,2,0,0,828.36,2171,48.42,21512.7,466.61,6.7,3745,316.5833333,356.8333333,88.907525,1.30555,0.654516667,2387.666667,1047.4,3948,11628,313,1.7,1008,2.8,23,214.2,58,8.1,32.5,0,0
北京,2017,10,84,25~221,良,57,63,3,0.923,46,47,7,18,3,1,2,0,828.36,2171,48.42,21512.7,466.61,6.7,3745,316.5833333,356.8333333,88.907525,1.30555,0.654516667,2810.2,861.9,3948,11628,313,1.5,1020.1,73.3,12.8,136.8,70,-0.4,26.3,0,0
北京,2017,11,75,30~201,良,46,73,5,0.903,49,44,9,15,4,1,1,0,828.36,2171,48.42,21512.7,466.61,6.7,3745,316.5833333,356.8333333,88.907525,1.30555,0.654516667,2810.2,911,3948,11628,313,2,1020.8,0,4.1,234.1,42,-6.5,20.3,1,0
北京,2017,12,81,23~254,良,44,68,8,1.09,49,25,8,18,2,0,2,0,828.36,2171,48.42,21512.7,466.61,6.7,3745,316.5833333,356.8333333,88.907525,1.30555,0.654516667,2810.2,1081.5,3948,11628,313,2,1024.2,0,-0.2,208.4,37,-8.6,10.2,1,0
天津,2014,1,147,26~357,轻度污染,113,179,113,2.526,71,27,0,8,11,5,5,2,853.12,1516.81,34.93,23029.1,235.1536,10.1,1210.833333,16282.91667,9344.083333,66.19666667,1.841666667,1.258333333,1063.433333,397.78,3905,11704,25,2.2,1026,0,-1,164.4,60,-9.7,11.5,1,1
天津,2014,2,129,31~289,轻度污染,96,136,100,2.079,61,44,0,16,2,4,6,0,853.12,1516.81,34.93,23029.1,235.1536,10.1,1210.833333,16282.91667,9344.083333,66.19666667,1.841666667,1.258333333,1063.433333,397.78,3905,11704,25,2.5,1028.3,3.7,0,115.1,62,-11.2,16.3,1,1
天津,2014,3,150,57~252,轻度污染,112,173,69,1.994,71,66,0,10,6,7,8,0,853.12,1516.81,34.93,23029.1,235.1536,10.1,1210.833333,16282.91667,9344.083333,66.19666667,1.841666667,1.258333333,1063.433333,1081,3905,11704,25,2.7,1019.5,0.6,9.7,228.3,52,-3.5,25.4,1,1
天津,2014,4,121,64~199,轻度污染,85,153,35,1.41,56,99,0,8,16,5,1,0,853.12,1516.81,34.93,23029.1,235.1536,10.1,1210.833333,16282.91667,9344.083333,66.19666667,1.841666667,1.258333333,1331.733333,1211.22,3905,11704,25,3.1,1016.4,12.8,16.7,235,49,4.7,30.8,0,1
天津,2014,5,102,44~204,轻度污染,70,132,29,1.348,49,116,1,16,12,2,0,0,853.12,1516.81,34.93,23029.1,235.1536,10.1,1210.833333,16282.91667,9344.083333,66.19666667,1.841666667,1.258333333,1331.733333,1270.44,3905,11704,25,3.9,1007,46.4,22.3,286.5,45,7.6,40.5,0,1
天津,2014,6,97,47~141,良,58,93,21,1.387,41,146,1,17,12,0,0,0,853.12,1516.81,34.93,23029.1,235.1536,10.1,1210.833333,16282.91667,9344.083333,66.19666667,1.841666667,1.258333333,1331.733333,1693.97,3905,11704,25,2.7,1005.5,87,25.1,224.2,63,15.2,35.2,0,1
天津,2014,7,117,63~177,轻度污染,76,114,22,1.497,39,160,0,8,21,2,0,0,853.12,1516.81,34.93,23029.1,235.1536,10.1,1210.833333,16282.91667,9344.083333,66.19666667,1.841666667,1.258333333,1305.266667,989.09,3905,11704,25,2.6,1004.1,87.7,28,185.3,66,20.9,36.8,0,1
天津,2014,8,87,48~134,良,57,100,20,1.452,40,124,1,23,7,0,0,0,853.12,1516.81,34.93,23029.1,235.1536,10.1,1210.833333,16282.91667,9344.083333,66.19666667,1.841666667,1.258333333,1305.266667,1037.33,3905,11704,25,2.2,1008,142.5,26.2,202.4,69,17.2,35.7,0,1
天津,2014,9,80,37~150,良,56,87,21,1.29,40,84,3,22,5,0,0,0,853.12,1516.81,34.93,23029.1,235.1536,10.1,1210.833333,16282.91667,9344.083333,66.19666667,1.841666667,1.258333333,1305.266667,1162.25,3905,11704,25,2.1,1014.2,30.7,21.1,151.8,71,10.1,32.7,0,1
天津,2014,10,134,42~285,轻度污染,99,146,19,1.142,53,51,2,10,6,6,7,0,853.12,1516.81,34.93,23029.1,235.1536,10.1,1210.833333,16282.91667,9344.083333,66.19666667,1.841666667,1.258333333,1540.4,957.6,3905,11704,25,2.2,1020.2,27.9,14.6,136.2,67,4.5,26.9,0,1
天津,2014,11,145,50~422,轻度污染,111,156,52,1.887,68,43,0,10,9,4,4,1,853.12,1516.81,34.93,23029.1,235.1536,10.1,1210.833333,16282.91667,9344.083333,66.19666667,1.841666667,1.258333333,1540.4,650.24,3905,11704,25,2.5,1023.6,0.1,6.8,138,58,-2.8,19.5,1,1
天津,2014,12,144,43~378,轻度污染,107,154,76,2.061,65,35,0,12,9,4,3,3,853.12,1516.81,34.93,23029.1,235.1536,10.1,1210.833333,16282.91667,9344.083333,66.19666667,1.841666667,1.258333333,1540.4,805.39,3905,11704,25,2.8,1027.6,2,-1.1,198.4,41,-9.3,10.2,1,1
天津,2015,1,133,36~364,轻度污染,100,161,76,2.252,70,33,2,12,7,4,5,1,861.79,1546.95,36.38,21965.73,234.68,9.4,1184.833333,12883.75,6149.583333,66.71666667,2,1.716666667,1236.333333,450.805,3905,11704,25,2.6,1027.9,0.2,-0.8,168.3,49,-9,10.7,1,1
天津,2015,2,116,42~236,轻度污染,80,146,60,1.746,51,49,3,9,8,7,1,0,861.79,1546.95,36.38,21965.73,234.68,9.4,1184.833333,12883.75,6149.583333,66.71666667,2,1.716666667,1236.333333,450.805,3905,11704,25,2.8,1024.5,15.4,1.2,162.9,48,-8.7,14.2,1,1
天津,2015,3,117,54~274,轻度污染,72,166,37,1.435,52,60,0,14,12,3,2,0,861.79,1546.95,36.38,21965.73,234.68,9.4,1184.833333,12883.75,6149.583333,66.71666667,2,1.716666667,1236.333333,1228.56,3905,11704,25,3,1021.2,1.7,8.3,240.6,41,-6.3,25,1,1
天津,2015,4,92,39~145,良,64,109,15,0.913,30,74,2,17,8,0,2,0,861.79,1546.95,36.38,21965.73,234.68,9.4,1184.833333,12883.75,6149.583333,66.71666667,2,1.716666667,1391.666667,1372.52,3905,11704,25,3.4,1015.2,62.8,15,232.1,53,1.2,32.3,0,1
天津,2015,5,88,40~156,良,51,90,14,0.977,27,130,2,19,9,1,0,0,861.79,1546.95,36.38,21965.73,234.68,9.4,1184.833333,12883.75,6149.583333,66.71666667,2,1.716666667,1391.666667,1435.86,3905,11704,25,3.5,1007.5,48.3,21.5,256.1,48,9.5,34.7,0,1
天津,2015,6,99,32~175,良,59,92,15,1.363,34,142,1,16,12,1,0,0,861.79,1546.95,36.38,21965.73,234.68,9.4,1184.833333,12883.75,6149.583333,66.71666667,2,1.716666667,1391.666667,1928.84,3905,11704,25,2.9,1004.1,18.7,25.3,205.9,56,14.8,35.7,0,1
天津,2015,7,78,46~122,良,49,88,7,0.706,18,116,3,22,6,0,0,0,861.79,1546.95,36.38,21965.73,234.68,9.4,1184.833333,12883.75,6149.583333,66.71666667,2,1.716666667,1479,1118.39,3905,11704,25,2.6,1004.8,140.4,27.1,186.4,66,16.5,38.8,0,1
天津,2015,8,78,44~149,良,50,94,11,1,25,110,3,23,4,0,0,0,861.79,1546.95,36.38,21965.73,234.68,9.4,1184.833333,12883.75,6149.583333,66.71666667,2,1.716666667,1479,1175.13,3905,11704,25,2.2,1007.1,77.4,26.5,225.5,70,18.9,35.8,0,1
天津,2015,9,68,27~147,良,44,75,13,0.87,25,81,11,13,6,0,0,0,861.79,1546.95,36.38,21965.73,234.68,9.4,1184.833333,12883.75,6149.583333,66.71666667,2,1.716666667,1479,1323.45,3905,11704,25,2.3,1015,147.6,21.2,187.3,71,13.7,31.4,0,1
天津,2015,10,86,37~219,良,54,100,17,1.058,42,70,3,21,4,1,2,0,861.79,1546.95,36.38,21965.73,234.68,9.4,1184.833333,12883.75,6149.583333,66.71666667,2,1.716666667,1405.733333,1057.15,3905,11704,25,2.7,1019.5,23.2,14.8,206.5,59,1.4,27.7,0,1
天津,2015,11,119,35~345,轻度污染,88,133,36,2.037,57,36,6,8,6,8,1,1,861.79,1546.95,36.38,21965.73,234.68,9.4,1184.833333,12883.75,6149.583333,66.71666667,2,1.716666667,1405.733333,697.68,3905,11704,25,2.3,1027.3,38.3,3.7,40.2,75,-9.8,20,1,1
天津,2015,12,162,28~391,中度污染,125,189,45,2.058,66,22,2,9,6,3,8,3,861.79,1546.95,36.38,21965.73,234.68,9.4,1184.833333,12883.75,6149.583333,66.71666667,2,1.716666667,1405.733333,826.67,3905,11704,25,2.1,1028,0.2,0,109.3,69,-7,9.6,1,1
天津,2016,1,106,49~384,轻度污染,74,124,37,1.565,58,34,1,19,6,1,3,1,876.06,1562,37.22,9349.76,234.3905,9.1,1145.083333,4544.916667,4773.333333,67.3275,0.866666667,0.525,1346.466667,511.63,3905,11704,25,2.58,1029.7,1.2,-4.4,166.9,48,-16.4,6.8,1,1
天津,2016,2,77,30~189,良,50,85,27,1.317,42,53,6,18,3,2,0,0,876.06,1562,37.22,9349.76,234.3905,9.1,1145.083333,4544.916667,4773.333333,67.3275,0.866666667,0.525,1346.466667,511.63,3905,11704,25,3,1026.5,17.6,0.9,197.3,42,-10.3,11.8,1,1
天津,2016,3,121,49~267,轻度污染,81,148,30,1.516,54,62,1,13,9,2,6,0,876.06,1562,37.22,9349.76,234.3905,9.1,1145.083333,4544.916667,4773.333333,67.3275,0.866666667,0.525,1346.466667,1400.56,3905,11704,25,3,1020.8,0,9.2,234.5,40,-4.3,25.6,1,1
天津,2016,4,100,53~273,轻度污染,64,128,19,0.993,43,98,0,18,9,2,1,0,876.06,1562,37.22,9349.76,234.3905,9.1,1145.083333,4544.916667,4773.333333,67.3275,0.866666667,0.525,1487.166667,1335.63,3905,11704,25,3.4,1011.8,3.5,16.8,266.7,42,5.8,31.9,0,1
天津,2016,5,90,57~154,良,51,93,17,0.942,42,133,0,22,8,1,0,0,876.06,1562,37.22,9349.76,234.3905,9.1,1145.083333,4544.916667,4773.333333,67.3275,0.866666667,0.525,1487.166667,1681.23,3905,11704,25,3.4,1009.6,52,21.2,259.7,48,8.8,35.6,0,1
天津,2016,6,101,51~185,轻度污染,54,77,12,0.997,36,151,0,16,13,1,0,0,876.06,1562,37.22,9349.76,234.3905,9.1,1145.083333,4544.916667,4773.333333,67.3275,0.866666667,0.525,1487.166667,2260.38,3905,11704,25,2.9,1004.6,81.4,25.4,229.1,59,15.7,36.5,0,1
天津,2016,7,88,32~136,良,53,71,7,0.858,28,127,1,22,8,0,0,0,876.06,1562,37.22,9349.76,234.3905,9.1,1145.083333,4544.916667,4773.333333,67.3275,0.866666667,0.525,1612.833333,1090.08,3905,11704,25,2.6,1004.2,232.3,27.5,185.5,74,20,36.1,0,1
天津,2016,8,72,38~135,良,41,65,9,0.855,31,105,5,21,5,0,0,0,876.06,1562,37.22,9349.76,234.3905,9.1,1145.083333,4544.916667,4773.333333,67.3275,0.866666667,0.525,1612.833333,1323.96,3905,11704,25,2,1007.2,145.4,26.7,191.6,75,16.8,35.1,0,1
天津,2016,9,88,40~165,良,52,83,15,1.243,42,125,4,15,8,2,0,0,876.06,1562,37.22,9349.76,234.3905,9.1,1145.083333,4544.916667,4773.333333,67.3275,0.866666667,0.525,1612.833333,1543.34,3905,11704,25,2.3,1012.9,30.8,22.5,215.2,65,8.8,33.1,0,1
天津,2016,10,91,40~225,良,64,90,18,1.426,51,65,5,15,9,0,2,0,876.06,1562,37.22,9349.76,234.3905,9.1,1145.083333,4544.916667,4773.333333,67.3275,0.866666667,0.525,1515.333333,1182.89,3905,11704,25,2.6,1020.8,26.3,14.2,133.7,70,0.5,28,0,1
天津,2016,11,138,32~307,轻度污染,104,150,27,2.023,66,38,2,9,6,7,5,1,876.06,1562,37.22,9349.76,234.3905,9.1,1145.083333,4544.916667,4773.333333,67.3275,0.866666667,0.525,1515.333333,827.15,3905,11704,25,2.6,1024.4,14.1,5.2,131.4,66,-6.7,14.8,1,1
天津,2016,12,175,60~340,中度污染,135,177,35,2.739,84,32,0,11,4,5,7,4,876.06,1562,37.22,9349.76,234.3905,9.1,1145.083333,4544.916667,4773.333333,67.3275,0.866666667,0.525,1515.333333,960.74,3905,11704,25,2,1027.4,4,0.2,115.8,68,-8.4,11.4,1,1
天津,2017,1,142,39~330,轻度污染,109,127,31,2.439,67,44,4,11,4,4,6,2,881.09,1557,36.84,15231.2,242.51,3.6,1044.833333,3526.916667,3706.666667,67.1325,0.652541667,0.496133333,1555.733333,558.98,3905,11704,25,2.65,1028.65,1.3,-1.7,138.7,58,-9.9,6.3,1,1
天津,2017,2,118,43~281,轻度污染,85,115,28,1.664,64,73,4,12,5,1,6,0,881.09,1557,36.84,15231.2,242.51,3.6,1044.833333,3526.916667,3706.666667,67.1325,0.652541667,0.496133333,1555.733333,558.98,3905,11704,25,2.5,1025.9,5.5,1.8,179.1,46,-8.6,16.5,1,1
天津,2017,3,100,43~251,轻度污染,70,106,24,1.352,64,100,1,16,12,0,2,0,881.09,1557,36.84,15231.2,242.51,3.6,1044.833333,3526.916667,3706.666667,67.1325,0.652541667,0.496133333,1555.733333,1402.61,3905,11704,25,3.1,1021.3,16.1,8.5,207.2,44,-3.1,20.8,1,1
天津,2017,4,98,57~172,良,64,125,19,1.21,57,115,0,18,10,1,0,0,881.09,1557,36.84,15231.2,242.51,3.6,1044.833333,3526.916667,3706.666667,67.1325,0.652541667,0.496133333,1573.233333,1202.17,3905,11704,25,3.01,1011.54,0.3,17.2,232.6,41,5.9,33.6,0,1
天津,2017,5,139,51~500,轻度污染,41,91,12,0.981,40,158,0,14,8,7,0,2,881.09,1557,36.84,15231.2,242.51,3.6,1044.833333,3526.916667,3706.666667,67.1325,0.652541667,0.496133333,1573.233333,1438.39,3905,11704,25,3.53,1009.01,17.5,23.2,307,44,13.6,37.4,0,1
